PROVINCIA;NOMBRE;POB;AÑO;cod_mun
Araba/Álava;Labastida/Bastida;1566;2023;01028
Araba/Álava;Lagrán;172;2023;01030
Araba/Álava;Laguardia;1472;2023;01031
Araba/Álava;Lanciego/Lantziego;708;2023;01032
Araba/Álava;Lantarón;938;2023;01902
Araba/Álava;Lapuebla de Labarca;865;2023;01033
Araba/Álava;Laudio/Llodio;17917;2023;01036
Araba/Álava;Legutio;2048;2023;01058
Araba/Álava;Leza;220;2023;01034
Araba/Álava;Moreda de Álava/Moreda Araba;208;2023;01039
Araba/Álava;Navaridas;197;2023;01041
Araba/Álava;Okondo;1198;2023;01042
Araba/Álava;Oyón-Oion;3405;2023;01043
Araba/Álava;Peñacerrada-Urizaharra;302;2023;01044
Araba/Álava;Samaniego;305;2023;01052
Araba/Álava;San Millán/Donemiliaga;726;2023;01053
Araba/Álava;Urkabustaiz;1434;2023;01054
Araba/Álava;Valdegovía/Gaubea;1066;2023;01055
Araba/Álava;Villabuena de Álava/Eskuernaga;285;2023;01057
Araba/Álava;Vitoria-Gasteiz;255886;2023;01059
Araba/Álava;Yécora/Iekora;249;2023;01060
Araba/Álava;Zalduondo;196;2023;01061
Araba/Álava;Zambrana;422;2023;01062
Araba/Álava;Zigoitia;1821;2023;01018
Araba/Álava;Zuia;2343;2023;01063
Asturias;Allande;1552;2023;33001
Asturias;Aller;10076;2023;33002
Asturias;Amieva;599;2023;33003
Asturias;Avilés;75518;2023;33004
Asturias;Belmonte de Miranda;1399;2023;33005
Asturias;Bimenes;1669;2023;33006
Asturias;Boal;1412;2023;33007
Asturias;Cabrales;1918;2023;33008
Asturias;Cabranes;1105;2023;33009
Asturias;Candamo;1932;2023;33010
Asturias;Cangas de Onís;6362;2023;33012
Asturias;Cangas del Narcea;11596;2023;33011
Asturias;Caravia;496;2023;33013
Asturias;Carreño;10177;2023;33014
Asturias;Caso;1449;2023;33015
Asturias;Castrillón;22103;2023;33016
Asturias;Castropol;3289;2023;33017
Asturias;Coaña;3304;2023;33018
Asturias;Colunga;3187;2023;33019
Asturias;Corvera de Asturias;15612;2023;33020
Asturias;Cudillero;4909;2023;33021
Asturias;Degaña;805;2023;33022
Asturias;Franco, El;3749;2023;33023
Asturias;Gijón;268313;2023;33024
Asturias;Gozón;10470;2023;33025
Asturias;Grado;9616;2023;33026
Asturias;Grandas de Salime;765;2023;33027
Asturias;Ibias;1121;2023;33028
Asturias;Illano;288;2023;33029
Asturias;Illas;1061;2023;33030
Asturias;Langreo;37978;2023;33031
Asturias;Laviana;12355;2023;33032
Asturias;Lena;10312;2023;33033
Asturias;Llanera;13948;2023;33035
Asturias;Llanes;13524;2023;33036
Asturias;Mieres;36195;2023;33037
Asturias;Morcín;2540;2023;33038
Asturias;Muros de Nalón;1955;2023;33039
Asturias;Nava;5186;2023;33040
Asturias;Navia;8136;2023;33041
Asturias;Noreña;5058;2023;33042
Asturias;Onís;746;2023;33043
Asturias;Oviedo;217584;2023;33044
Asturias;Parres;5208;2023;33045
Asturias;Peñamellera Alta;535;2023;33046
Asturias;Peñamellera Baja;1221;2023;33047
Asturias;Pesoz;138;2023;33048
Asturias;Piloña;6822;2023;33049
Asturias;Ponga;579;2023;33050
Asturias;Pravia;7830;2023;33051
Asturias;Proaza;709;2023;33052
Asturias;Quirós;1175;2023;33053
Asturias;Regueras, Las;1888;2023;33054
Asturias;Ribadedeva;1731;2023;33055
Asturias;Ribadesella;5548;2023;33056
Asturias;Ribera de Arriba;1857;2023;33057
Asturias;Riosa;1755;2023;33058
Asturias;Salas;4806;2023;33059
Asturias;San Martín de Oscos;344;2023;33061
Asturias;San Martín del Rey Aurelio;15431;2023;33060
Asturias;San Tirso de Abres;412;2023;33063
Asturias;Santa Eulalia de Oscos;431;2023;33062
Asturias;Santo Adriano;286;2023;33064
Asturias;Sariego;1271;2023;33065
Asturias;Siero;52194;2023;33066
Asturias;Sobrescobio;851;2023;33067
Asturias;Somiedo;1083;2023;33068
Asturias;Soto del Barco;3818;2023;33069
Asturias;Tapia de Casariego;3652;2023;33070
Asturias;Taramundi;576;2023;33071
Asturias;Teverga;1565;2023;33072
Asturias;Tineo;8857;2023;33073
Asturias;Valdés;10958;2023;33034
Asturias;Vegadeo;3885;2023;33074
Asturias;Villanueva de Oscos;261;2023;33075
Asturias;Villaviciosa;15000;2023;33076
Asturias;Villayón;1104;2023;33077
Asturias;Yernes y Tameza;133;2023;33078
Ávila;Adanero;204;2023;05001
Ávila;Adrada, La;2727;2023;05002
Ávila;Albornos;175;2023;05005
Ávila;Aldeanueva de Santa Cruz;100;2023;05007
Ávila;Aldeaseca;210;2023;05008
Ávila;Aldehuela, La;148;2023;05010
Ávila;Amavida;135;2023;05012
Ávila;Arenal, El;964;2023;05013
Ávila;Arenas de San Pedro;6464;2023;05014
Ávila;Arevalillo;60;2023;05015
Ávila;Arévalo;7768;2023;05016
Ávila;Aveinte;75;2023;05017
Ávila;Avellaneda;24;2023;05018
Ávila;Ávila;57741;2023;05019
Ávila;Barco de Ávila, El;2276;2023;05021
Ávila;Barraco, El;2005;2023;05022
Ávila;Barromán;176;2023;05023
Ávila;Becedas;164;2023;05024
Ávila;Becedillas;70;2023;05025
Ávila;Bercial de Zapardiel;178;2023;05026
Ávila;Berlanas, Las;326;2023;05027
Ávila;Bernuy-Zapardiel;88;2023;05029
Ávila;Berrocalejo de Aragona;48;2023;05030
Ávila;Blascomillán;169;2023;05033
Ávila;Blasconuño de Matacabras;15;2023;05034
Ávila;Blascosancho;106;2023;05035
Ávila;Bohodón, El;107;2023;05036
Ávila;Bohoyo;215;2023;05037
Ávila;Bonilla de la Sierra;180;2023;05038
Ávila;Brabos;39;2023;05039
Ávila;Bularros;57;2023;05040
Ávila;Burgohondo;1240;2023;05041
Ávila;Cabezas de Alambre;156;2023;05042
Ávila;Cabezas del Pozo;89;2023;05043
Ávila;Cabezas del Villar;234;2023;05044
Ávila;Cabizuela;88;2023;05045
Ávila;Canales;36;2023;05046
Ávila;Candeleda;5001;2023;05047
Ávila;Cantiveros;97;2023;05048
Ávila;Cardeñosa;419;2023;05049
Ávila;Carrera, La;161;2023;05051
Ávila;Casas del Puerto;85;2023;05052
Ávila;Casasola;66;2023;05053
Ávila;Casavieja;1410;2023;05054
Ávila;Casillas;663;2023;05055
Ávila;Castellanos de Zapardiel;135;2023;05056
Ávila;Cebreros;3256;2023;05057
Ávila;Cepeda la Mora;67;2023;05058
Ávila;Chamartín;61;2023;05067
Ávila;Cillán;72;2023;05059
Ávila;Cisla;99;2023;05060
Ávila;Colilla, La;366;2023;05061
Ávila;Collado de Contreras;143;2023;05062
Ávila;Collado del Mirón;24;2023;05063
Ávila;Constanzana;98;2023;05064
Ávila;Crespos;465;2023;05065
Ávila;Cuevas del Valle;508;2023;05066
Ávila;Diego del Carpio;108;2023;05903
Ávila;Donjimeno;76;2023;05069
Ávila;Donvidas;31;2023;05070
Ávila;Espinosa de los Caballeros;102;2023;05072
Ávila;Flores de Ávila;271;2023;05073
Ávila;Fontiveros;716;2023;05074
Ávila;Fresnedilla;106;2023;05075
Ávila;Fresno, El;595;2023;05076
Ávila;Fuente el Saúz;158;2023;05077
Ávila;Fuentes de Año;89;2023;05078
Ávila;Gallegos de Altamiros;58;2023;05079
Ávila;Gallegos de Sobrinos;46;2023;05080
Ávila;Garganta del Villar;41;2023;05081
Ávila;Gavilanes;547;2023;05082
Ávila;Gemuño;150;2023;05083
Ávila;Gil García;44;2023;05085
Ávila;Gilbuena;49;2023;05084
Ávila;Gimialcón;74;2023;05086
Ávila;Gotarrendura;167;2023;05087
Ávila;Grandes y San Martín;36;2023;05088
Ávila;Guisando;488;2023;05089
Ávila;Gutierre-Muñoz;61;2023;05090
Ávila;Hernansancho;147;2023;05092
Ávila;Herradón de Pinares;487;2023;05093
Ávila;Herreros de Suso;149;2023;05094
Ávila;Higuera de las Dueñas;275;2023;05095
Ávila;Hija de Dios, La;80;2023;05096
Ávila;Horcajada, La;465;2023;05097
Ávila;Horcajo de las Torres;454;2023;05099
Ávila;Hornillo, El;266;2023;05100
Ávila;Hoyo de Pinares, El;2153;2023;05102
Ávila;Hoyocasero;328;2023;05101
Ávila;Hoyorredondo;60;2023;05103
Ávila;Hoyos de Miguel Muñoz;27;2023;05106
Ávila;Hoyos del Collado;29;2023;05104
Ávila;Hoyos del Espino;345;2023;05105
Ávila;Hurtumpascual;43;2023;05107
Ávila;Junciana;43;2023;05108
Ávila;Langa;440;2023;05109
Ávila;Lanzahíta;799;2023;05110
Ávila;Llanos de Tormes, Los;65;2023;05113
Ávila;Losar del Barco, El;116;2023;05112
Ávila;Madrigal de las Altas Torres;1338;2023;05114
Ávila;Maello;705;2023;05115
Ávila;Malpartida de Corneja;99;2023;05116
Ávila;Mamblas;197;2023;05117
Ávila;Mancera de Arriba;71;2023;05118
Ávila;Manjabálago y Ortigosa de Rioalmar;36;2023;05119
Ávila;Marlín;34;2023;05120
Ávila;Martiherrero;356;2023;05121
Ávila;Martínez;114;2023;05122
Ávila;Mediana de Voltoya;117;2023;05123
Ávila;Medinilla;78;2023;05124
Ávila;Mengamuñoz;56;2023;05125
Ávila;Mesegar de Corneja;76;2023;05126
Ávila;Mijares;730;2023;05127
Ávila;Mingorría;389;2023;05128
Ávila;Mirón, El;98;2023;05129
Ávila;Mironcillo;109;2023;05130
Ávila;Mirueña de los Infanzones;88;2023;05131
Ávila;Mombeltrán;917;2023;05132
Ávila;Monsalupe;59;2023;05133
Ávila;Moraleja de Matacabras;53;2023;05134
Ávila;Muñana;483;2023;05135
Ávila;Muñico;78;2023;05136
Ávila;Muñogalindo;301;2023;05138
Ávila;Muñogrande;71;2023;05139
Ávila;Muñomer del Peco;112;2023;05140
Ávila;Muñopepe;103;2023;05141
Ávila;Muñosancho;88;2023;05142
Ávila;Muñotello;51;2023;05143
Ávila;Narrillos del Álamo;60;2023;05144
Ávila;Narrillos del Rebollar;37;2023;05145
Ávila;Narros de Saldueña;111;2023;05149
Ávila;Narros del Castillo;148;2023;05147
Ávila;Narros del Puerto;28;2023;05148
Ávila;Nava de Arévalo;677;2023;05152
Ávila;Nava del Barco;85;2023;05153
Ávila;Navacepedilla de Corneja;94;2023;05151
Ávila;Navadijos;39;2023;05154
Ávila;Navaescurial;52;2023;05155
Ávila;Navahondilla;358;2023;05156
Ávila;Navalacruz;218;2023;05157
Ávila;Navalmoral;364;2023;05158
Ávila;Navalonguilla;194;2023;05159
Ávila;Navalosa;323;2023;05160
Ávila;Navalperal de Pinares;792;2023;05161
Ávila;Navalperal de Tormes;83;2023;05162
Ávila;Navaluenga;2164;2023;05163
Ávila;Navaquesera;40;2023;05164
Ávila;Navarredonda de Gredos;442;2023;05165
Ávila;Navarredondilla;179;2023;05166
Ávila;Navarrevisca;304;2023;05167
Ávila;Navas del Marqués, Las;5362;2023;05168
Ávila;Navatalgordo;238;2023;05169
Ávila;Navatejares;55;2023;05170
Ávila;Neila de San Miguel;62;2023;05171
Ávila;Niharra;177;2023;05172
Ávila;Ojos-Albos;91;2023;05173
Ávila;Orbita;70;2023;05174
Ávila;Oso, El;136;2023;05175
Ávila;Padiernos;276;2023;05176
Ávila;Pajares de Adaja;135;2023;05177
Ávila;Palacios de Goda;407;2023;05178
Ávila;Papatrigo;221;2023;05179
Ávila;Parral, El;61;2023;05180
Ávila;Pascualcobo;38;2023;05181
Ávila;Pedro Bernardo;771;2023;05182
Ávila;Pedro-Rodríguez;135;2023;05183
Ávila;Peguerinos;303;2023;05184
Ávila;Peñalba de Ávila;103;2023;05185
Ávila;Piedrahíta;1662;2023;05186
Ávila;Piedralaves;2136;2023;05187
Ávila;Poveda;34;2023;05188
Ávila;Poyales del Hoyo;493;2023;05189
Ávila;Pozanco;56;2023;05190
Ávila;Pradosegar;119;2023;05191
Ávila;Puerto Castilla;100;2023;05192
Ávila;Rasueros;161;2023;05193
Ávila;Riocabado;131;2023;05194
Ávila;Riofrío;195;2023;05195
Ávila;Rivilla de Barajas;62;2023;05196
Ávila;Salobral;111;2023;05197
Ávila;Salvadiós;77;2023;05198
Ávila;San Bartolomé de Béjar;54;2023;05199
Ávila;San Bartolomé de Corneja;37;2023;05200
Ávila;San Bartolomé de Pinares;501;2023;05201
Ávila;San Esteban de los Patos;20;2023;05206
Ávila;San Esteban de Zapardiel;39;2023;05208
Ávila;San Esteban del Valle;745;2023;05207
Ávila;San García de Ingelmos;70;2023;05209
Ávila;San Juan de Gredos;248;2023;05901
Ávila;San Juan de la Encinilla;65;2023;05210
Ávila;San Juan de la Nava;435;2023;05211
Ávila;San Juan del Molinillo;234;2023;05212
Ávila;San Juan del Olmo;80;2023;05213
Ávila;San Lorenzo de Tormes;32;2023;05214
Ávila;San Martín de la Vega del Alberche;161;2023;05215
Ávila;San Martín del Pimpollar;220;2023;05216
Ávila;San Miguel de Corneja;70;2023;05217
Ávila;San Miguel de Serrezuela;103;2023;05218
Ávila;San Pascual;43;2023;05219
Ávila;San Pedro del Arroyo;500;2023;05220
Ávila;San Vicente de Arévalo;166;2023;05231
Ávila;Sanchidrián;710;2023;05204
Ávila;Sanchorreja;80;2023;05205
Ávila;Santa Cruz de Pinares;172;2023;05222
Ávila;Santa Cruz del Valle;322;2023;05221
Ávila;Santa María de los Caballeros;67;2023;05226
Ávila;Santa María del Arroyo;101;2023;05224
Ávila;Santa María del Berrocal;374;2023;05225
Ávila;Santa María del Cubillo;315;2023;05902
Ávila;Santa María del Tiétar;533;2023;05227
Ávila;Santiago del Collado;168;2023;05228
Ávila;Santiago del Tormes;110;2023;05904
Ávila;Santo Domingo de las Posadas;72;2023;05229
Ávila;Santo Tomé de Zabarcos;70;2023;05230
Ávila;Serrada, La;137;2023;05232
Ávila;Serranillos;279;2023;05233
Ávila;Sigeres;41;2023;05234
Ávila;Sinlabajos;136;2023;05235
Ávila;Solana de Ávila;107;2023;05236
Ávila;Solana de Rioalmar;149;2023;05237
Ávila;Solosancho;779;2023;05238
Ávila;Sotalbo;247;2023;05239
Ávila;Sotillo de la Adrada;4870;2023;05240
Ávila;Tiemblo, El;4445;2023;05241
Ávila;Tiñosillos;759;2023;05242
Ávila;Tolbaños;82;2023;05243
Ávila;Tormellas;36;2023;05244
Ávila;Tornadizos de Ávila;456;2023;05245
Ávila;Torre, La;223;2023;05247
Ávila;Tórtoles;37;2023;05246
Ávila;Umbrías;103;2023;05249
Ávila;Vadillo de la Sierra;58;2023;05251
Ávila;Valdecasa;57;2023;05252
Ávila;Vega de Santa María;76;2023;05253
Ávila;Velayos;211;2023;05254
Ávila;Villaflor;102;2023;05256
Ávila;Villafranca de la Sierra;130;2023;05257
Ávila;Villanueva de Ávila;230;2023;05905
Ávila;Villanueva de Gómez;115;2023;05258
Ávila;Villanueva del Aceral;97;2023;05259
Ávila;Villanueva del Campillo;105;2023;05260
Ávila;Villar de Corneja;37;2023;05261
Ávila;Villarejo del Valle;327;2023;05262
Ávila;Villatoro;152;2023;05263
Ávila;Viñegra de Moraña;47;2023;05264
Ávila;Vita;79;2023;05265
Ávila;Zapardiel de la Cañada;83;2023;05266
Ávila;Zapardiel de la Ribera;84;2023;05267
Badajoz;Acedera;814;2023;06001
Badajoz;Aceuchal;5446;2023;06002
Badajoz;Ahillones;797;2023;06003
Badajoz;Alange;1831;2023;06004
Badajoz;Albuera, La;2002;2023;06005
Badajoz;Alburquerque;5063;2023;06006
Badajoz;Alconchel;1634;2023;06007
Badajoz;Alconera;758;2023;06008
Badajoz;Aljucén;261;2023;06009
Badajoz;Almendral;1195;2023;06010
Badajoz;Almendralejo;33948;2023;06011
Badajoz;Arroyo de San Serván;4038;2023;06012
Badajoz;Atalaya;278;2023;06013
Badajoz;Azuaga;7624;2023;06014
Badajoz;Badajoz;150190;2023;06015
Badajoz;Barcarrota;3452;2023;06016
Badajoz;Baterno;243;2023;06017
Badajoz;Benquerencia de la Serena;783;2023;06018
Badajoz;Berlanga;2219;2023;06019
Badajoz;Bienvenida;2031;2023;06020
Badajoz;Bodonal de la Sierra;1001;2023;06021
Badajoz;Burguillos del Cerro;3015;2023;06022
Badajoz;Cabeza del Buey;4583;2023;06023
Badajoz;Cabeza la Vaca;1272;2023;06024
Badajoz;Calamonte;6095;2023;06025
Badajoz;Calera de León;917;2023;06026
Badajoz;Calzadilla de los Barros;699;2023;06027
Badajoz;Campanario;4742;2023;06028
Badajoz;Campillo de Llerena;1329;2023;06029
Badajoz;Capilla;155;2023;06030
Badajoz;Carmonita;518;2023;06031
Badajoz;Carrascalejo, El;78;2023;06032
Badajoz;Casas de Don Pedro;1380;2023;06033
Badajoz;Casas de Reina;203;2023;06034
Badajoz;Castilblanco;852;2023;06035
Badajoz;Castuera;5567;2023;06036
Badajoz;Cheles;1162;2023;06042
Badajoz;Codosera, La;2004;2023;06037
Badajoz;Cordobilla de Lácara;838;2023;06038
Badajoz;Coronada, La;2153;2023;06039
Badajoz;Corte de Peleas;1163;2023;06040
Badajoz;Cristina;553;2023;06041
Badajoz;Don Álvaro;814;2023;06043
Badajoz;Don Benito;37485;2023;06044
Badajoz;Entrín Bajo;546;2023;06045
Badajoz;Esparragalejo;1510;2023;06046
Badajoz;Esparragosa de la Serena;960;2023;06047
Badajoz;Esparragosa de Lares;875;2023;06048
Badajoz;Feria;1050;2023;06049
Badajoz;Fregenal de la Sierra;4753;2023;06050
Badajoz;Fuenlabrada de los Montes;1736;2023;06051
Badajoz;Fuente de Cantos;4638;2023;06052
Badajoz;Fuente del Arco;668;2023;06053
Badajoz;Fuente del Maestre;6626;2023;06054
Badajoz;Fuentes de León;2198;2023;06055
Badajoz;Garbayuela;494;2023;06056
Badajoz;Garlitos;539;2023;06057
Badajoz;Garrovilla, La;2297;2023;06058
Badajoz;Granja de Torrehermosa;1933;2023;06059
Badajoz;Guadiana;2416;2023;06903
Badajoz;Guareña;6668;2023;06060
Badajoz;Haba, La;1208;2023;06061
Badajoz;Helechosa de los Montes;587;2023;06062
Badajoz;Herrera del Duque;3413;2023;06063
Badajoz;Higuera de la Serena;901;2023;06064
Badajoz;Higuera de Llerena;350;2023;06065
Badajoz;Higuera de Vargas;1882;2023;06066
Badajoz;Higuera la Real;2199;2023;06067
Badajoz;Hinojosa del Valle;477;2023;06068
Badajoz;Hornachos;3418;2023;06069
Badajoz;Jerez de los Caballeros;9147;2023;06070
Badajoz;Lapa, La;294;2023;06071
Badajoz;Llera;806;2023;06073
Badajoz;Llerena;5650;2023;06074
Badajoz;Lobón;2745;2023;06072
Badajoz;Magacela;489;2023;06075
Badajoz;Maguilla;943;2023;06076
Badajoz;Malcocinado;356;2023;06077
Badajoz;Malpartida de la Serena;524;2023;06078
Badajoz;Manchita;751;2023;06079
Badajoz;Medellín;2237;2023;06080
Badajoz;Medina de las Torres;1153;2023;06081
Badajoz;Mengabril;488;2023;06082
Badajoz;Mérida;59461;2023;06083
Badajoz;Mirandilla;1223;2023;06084
Badajoz;Monesterio;4254;2023;06085
Badajoz;Montemolín;1280;2023;06086
Badajoz;Monterrubio de la Serena;2237;2023;06087
Badajoz;Montijo;15312;2023;06088
Badajoz;Morera, La;703;2023;06089
Badajoz;Nava de Santiago, La;909;2023;06090
Badajoz;Navalvillar de Pela;4364;2023;06091
Badajoz;Nogales;627;2023;06092
Badajoz;Oliva de la Frontera;4967;2023;06093
Badajoz;Oliva de Mérida;1669;2023;06094
Badajoz;Olivenza;11776;2023;06095
Badajoz;Orellana de la Sierra;275;2023;06096
Badajoz;Orellana la Vieja;2594;2023;06097
Badajoz;Palomas;657;2023;06098
Badajoz;Parra, La;1283;2023;06099
Badajoz;Peñalsordo;831;2023;06100
Badajoz;Peraleda del Zaucejo;477;2023;06101
Badajoz;Puebla de Alcocer;1130;2023;06102
Badajoz;Puebla de la Calzada;5812;2023;06103
Badajoz;Puebla de la Reina;707;2023;06104
Badajoz;Puebla de Obando;1816;2023;06107
Badajoz;Puebla de Sancho Pérez;2640;2023;06108
Badajoz;Puebla del Maestre;642;2023;06105
Badajoz;Puebla del Prior;448;2023;06106
Badajoz;Pueblonuevo del Guadiana;1953;2023;06902
Badajoz;Quintana de la Serena;4469;2023;06109
Badajoz;Reina;143;2023;06110
Badajoz;Rena;614;2023;06111
Badajoz;Retamal de Llerena;433;2023;06112
Badajoz;Ribera del Fresno;3193;2023;06113
Badajoz;Risco;122;2023;06114
Badajoz;Roca de la Sierra, La;1436;2023;06115
Badajoz;Salvaleón;1671;2023;06116
Badajoz;Salvatierra de los Barros;1573;2023;06117
Badajoz;San Pedro de Mérida;879;2023;06119
Badajoz;San Vicente de Alcántara;5262;2023;06123
Badajoz;Sancti-Spíritus;154;2023;06118
Badajoz;Santa Amalia;3939;2023;06120
Badajoz;Santa Marta;4136;2023;06121
Badajoz;Santos de Maimona, Los;8096;2023;06122
Badajoz;Segura de León;1783;2023;06124
Badajoz;Siruela;1802;2023;06125
Badajoz;Solana de los Barros;2538;2023;06126
Badajoz;Talarrubias;3274;2023;06127
Badajoz;Talavera la Real;5282;2023;06128
Badajoz;Táliga;662;2023;06129
Badajoz;Tamurejo;205;2023;06130
Badajoz;Torre de Miguel Sesmero;1230;2023;06131
Badajoz;Torremayor;1010;2023;06132
Badajoz;Torremejía;2246;2023;06133
Badajoz;Trasierra;607;2023;06134
Badajoz;Trujillanos;1401;2023;06135
Badajoz;Usagre;1747;2023;06136
Badajoz;Valdecaballeros;1066;2023;06137
Badajoz;Valdelacalzada;2762;2023;06901
Badajoz;Valdetorres;1155;2023;06138
Badajoz;Valencia de las Torres;502;2023;06139
Badajoz;Valencia del Mombuey;725;2023;06140
Badajoz;Valencia del Ventoso;1900;2023;06141
Badajoz;Valle de la Serena;1111;2023;06146
Badajoz;Valle de Matamoros;346;2023;06147
Badajoz;Valle de Santa Ana;1113;2023;06148
Badajoz;Valverde de Burguillos;280;2023;06142
Badajoz;Valverde de Leganés;4209;2023;06143
Badajoz;Valverde de Llerena;557;2023;06144
Badajoz;Valverde de Mérida;1018;2023;06145
Badajoz;Villafranca de los Barros;12366;2023;06149
Badajoz;Villagarcía de la Torre;883;2023;06150
Badajoz;Villagonzalo;1212;2023;06151
Badajoz;Villalba de los Barros;1441;2023;06152
Badajoz;Villanueva de la Serena;25751;2023;06153
Badajoz;Villanueva del Fresno;3272;2023;06154
Badajoz;Villar de Rena;1320;2023;06156
Badajoz;Villar del Rey;2101;2023;06155
Badajoz;Villarta de los Montes;403;2023;06157
Badajoz;Zafra;16672;2023;06158
Badajoz;Zahínos;2766;2023;06159
Badajoz;Zalamea de la Serena;3428;2023;06160
Badajoz;Zarza, La;3369;2023;06162
Badajoz;Zarza-Capilla;297;2023;06161
Balears, Illes;Alaior;9748;2023;07002
Balears, Illes;Alaró;5909;2023;07001
Balears, Illes;Alcúdia;21322;2023;07003
Balears, Illes;Algaida;6170;2023;07004
Balears, Illes;Andratx;11833;2023;07005
Balears, Illes;Ariany;963;2023;07901
Balears, Illes;Artà;8208;2023;07006
Balears, Illes;Banyalbufar;577;2023;07007
Balears, Illes;Binissalem;9172;2023;07008
Balears, Illes;Búger;1148;2023;07009
Balears, Illes;Bunyola;7286;2023;07010
Balears, Illes;Calvià;53162;2023;07011
Balears, Illes;Campanet;2790;2023;07012
Balears, Illes;Campos;11763;2023;07013
Balears, Illes;Capdepera;12340;2023;07014
Balears, Illes;Castell, Es;7670;2023;07064
Balears, Illes;Ciutadella de Menorca;31443;2023;07015
Balears, Illes;Consell;4304;2023;07016
Balears, Illes;Costitx;1490;2023;07017
Balears, Illes;Deià;675;2023;07018
Balears, Illes;Eivissa;51996;2023;07026
Balears, Illes;Escorca;194;2023;07019
Balears, Illes;Esporles;5236;2023;07020
Balears, Illes;Estellencs;359;2023;07021
Balears, Illes;Felanitx;18592;2023;07022
Balears, Illes;Ferreries;5051;2023;07023
Balears, Illes;Formentera;11171;2023;07024
Balears, Illes;Fornalutx;717;2023;07025
Balears, Illes;Inca;34577;2023;07027
Balears, Illes;Lloret de Vistalegre;1589;2023;07028
Balears, Illes;Lloseta;6378;2023;07029
Balears, Illes;Llubí;2438;2023;07030
Balears, Illes;Llucmajor;39040;2023;07031
Balears, Illes;Manacor;46395;2023;07033
Balears, Illes;Mancor de la Vall;1639;2023;07034
Balears, Illes;Maó;29902;2023;07032
Balears, Illes;Maria de la Salut;2336;2023;07035
Balears, Illes;Marratxí;39440;2023;07036
Balears, Illes;Mercadal, Es;5939;2023;07037
Balears, Illes;Migjorn Gran, Es;1563;2023;07902
Balears, Illes;Montuïri;3144;2023;07038
Balears, Illes;Muro;7825;2023;07039
Balears, Illes;Palma;423350;2023;07040
Balears, Illes;Petra;3118;2023;07041
Balears, Illes;Pobla, Sa;14164;2023;07044
Balears, Illes;Pollença;17279;2023;07042
Balears, Illes;Porreres;5741;2023;07043
Balears, Illes;Puigpunyent;2055;2023;07045
Balears, Illes;Salines, Ses;5044;2023;07059
Balears, Illes;Sant Antoni de Portmany;28237;2023;07046
Balears, Illes;Sant Joan;2195;2023;07049
Balears, Illes;Sant Joan de Labritja;6838;2023;07050
Balears, Illes;Sant Josep de sa Talaia;29506;2023;07048
Balears, Illes;Sant Llorenç des Cardassar;9227;2023;07051
Balears, Illes;Sant Lluís;7019;2023;07052
Balears, Illes;Santa Eugènia;1843;2023;07053
Balears, Illes;Santa Eulària des Riu;41228;2023;07054
Balears, Illes;Santa Margalida;13160;2023;07055
Balears, Illes;Santa María del Camí;7552;2023;07056
Balears, Illes;Santanyí;12480;2023;07057
Balears, Illes;Selva;4289;2023;07058
Balears, Illes;Sencelles;3795;2023;07047
Balears, Illes;Sineu;4369;2023;07060
Balears, Illes;Sóller;13610;2023;07061
Balears, Illes;Son Servera;11932;2023;07062
Balears, Illes;Valldemossa;2037;2023;07063
Balears, Illes;Vilafranca de Bonany;3699;2023;07065
Barcelona;Abrera;12848;2023;08001
Barcelona;Aguilar de Segarra;294;2023;08002
Barcelona;Aiguafreda;2567;2023;08014
Barcelona;Alella;10139;2023;08003
Barcelona;Alpens;273;2023;08004
Barcelona;Ametlla del Vallès, L';9296;2023;08005
Barcelona;Arenys de Mar;16342;2023;08006
Barcelona;Arenys de Munt;9413;2023;08007
Barcelona;Argençola;222;2023;08008
Barcelona;Argentona;12846;2023;08009
Barcelona;Artés;5994;2023;08010
Barcelona;Avià;2249;2023;08011
Barcelona;Avinyó;2289;2023;08012
Barcelona;Avinyonet del Penedès;1732;2023;08013
Barcelona;Badalona;225957;2023;08015
Barcelona;Badia del Vallès;13074;2023;08904
Barcelona;Bagà;2149;2023;08016
Barcelona;Balenyà;3969;2023;08017
Barcelona;Balsareny;3307;2023;08018
Barcelona;Barberà del Vallès;33322;2023;08252
Barcelona;Barcelona;1660122;2023;08019
Barcelona;Begues;7432;2023;08020
Barcelona;Bellprat;72;2023;08021
Barcelona;Berga;16959;2023;08022
Barcelona;Bigues i Riells del Fai;9949;2023;08023
Barcelona;Borredà;430;2023;08024
Barcelona;Bruc, El;2268;2023;08025
Barcelona;Brull, El;287;2023;08026
Barcelona;Cabanyes, Les;998;2023;08027
Barcelona;Cabrera d'Anoia;1665;2023;08028
Barcelona;Cabrera de Mar;4945;2023;08029
Barcelona;Cabrils;7799;2023;08030
Barcelona;Calaf;3566;2023;08031
Barcelona;Calders;1097;2023;08034
Barcelona;Caldes de Montbui;18109;2023;08033
Barcelona;Caldes d'Estrac;3223;2023;08032
Barcelona;Calella;19862;2023;08035
Barcelona;Calldetenes;2601;2023;08037
Barcelona;Callús;2099;2023;08038
Barcelona;Calonge de Segarra;188;2023;08036
Barcelona;Campins;589;2023;08039
Barcelona;Canet de Mar;15010;2023;08040
Barcelona;Canovelles;17051;2023;08041
Barcelona;Cànoves i Samalús;3322;2023;08042
