Geografía;Tipología penal;Periodos:;Total
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-5,3
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2021;63
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Enero-junio 2022;90
-Municipio de Roquetas de Mar;6.-Robos con violencia e intimidación;Variación % 2022/2021;42,9
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;95
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;187
-Municipio de Roquetas de Mar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;96,8
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;79
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;160
-Municipio de Roquetas de Mar;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;102,5
-Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2021;403
-Municipio de Roquetas de Mar;8.-Hurtos;Enero-junio 2022;521
-Municipio de Roquetas de Mar;8.-Hurtos;Variación % 2022/2021;29,3
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2021;13
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Enero-junio 2022;20
-Municipio de Roquetas de Mar;9.-Sustracciones de vehículos;Variación % 2022/2021;53,8
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2021;50
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Enero-junio 2022;35
-Municipio de Roquetas de Mar;10.-Tráfico de drogas;Variación % 2022/2021;-30,0
-Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2021;1.761
-Municipio de Roquetas de Mar;Resto de infracciones penales;Enero-junio 2022;1.806
-Municipio de Roquetas de Mar;Resto de infracciones penales;Variación % 2022/2021;2,6
-Municipio de Roquetas de Mar;TOTAL INFRACCIONES PENALES;Enero-junio 2021;2.448
